GroupName,UnitName,ContactName,Address,TimeIn,textbox16,StopLengthSecs,textbox7
,Unit: ZNN824,PC LA PINTADA,25,27/09/2024 12:29:12 p.m.,27/09/2024 12:31:01 p.m.,00h:01m:49s,704h:18m:38s
,Unit: ZNN824,El 41 - La Felisa,Manizales-La Felisa ,27/09/2024 2:00:08 p.m.,27/09/2024 2:01:27 p.m.,00h:01m:19s,704h:18m:38s
,Unit: ZNN824,COLOMBINA S.A. LA PAILA,La Paila-Ríopaila,27/09/2024 5:23:20 p.m.,27/09/2024 5:25:19 p.m.,00h:01m:59s,704h:18m:38s
,Unit: ZNN824,Peaje La Uribe al Sur,Uribe-Bugalagrande,27/09/2024 5:31:57 p.m.,27/09/2024 5:32:40 p.m.,00h:00m:43s,704h:18m:38s
,Unit: ZNN824,Peaje Betania,"Av 25s, Tulua, Valle Cauca",27/09/2024 6:07:51 p.m.,27/09/2024 6:11:13 p.m.,00h:03m:22s,704h:18m:38s
,Unit: ZNN824,Peaje Mediacanoa,Tulua - Cali,27/09/2024 6:49:24 p.m.,27/09/2024 6:51:23 p.m.,00h:01m:59s,704h:18m:38s
,Unit: ZNN824,CCL YUMBO,16128-16202 Carrera 34 ,30/09/2024 8:09:11 a.m.,30/09/2024 8:09:57 a.m.,00h:00m:46s,704h:18m:38s
,Unit: ZNN824,CCL YUMBO,16128-16202 Carrera 34 ,30/09/2024 11:55:42 a.m.,30/09/2024 11:55:52 a.m.,00h:00m:10s,704h:18m:38s
Brenntag INH Cali,Unit: KUM480,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",1/09/2024 8:43:33 a.m.,1/09/2024 8:45:33 a.m.,00h:02m:00s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,BSN MEDICAL LTDA,352-35100 Calle 15 ,1/09/2024 8:45:33 a.m.,1/09/2024 8:47:34 a.m.,00h:02m:01s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",2/09/2024 5:53:43 a.m.,2/09/2024 5:55:52 a.m.,00h:02m:09s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,2/09/2024 5:58:37 a.m.,2/09/2024 10:18:27 a.m.,04h:19m:50s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Quesos la Florida S.A.S.,52N1-52N99 Carrera 9 ,2/09/2024 10:45:48 a.m.,2/09/2024 12:39:46 p.m.,01h:53m:58s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",2/09/2024 1:16:11 p.m.,2/09/2024 1:18:11 p.m.,00h:02m:00s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,BSN MEDICAL LTDA,352-35100 Calle 15 ,2/09/2024 4:24:52 p.m.,2/09/2024 4:27:01 p.m.,00h:02m:09s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Cosmeticos Janny S.A.S.,1-99 Autooriental ,2/09/2024 4:45:34 p.m.,2/09/2024 4:46:26 p.m.,00h:00m:52s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,parq. Valle del Lili,#48-53 48A-26 #48-53 48 Carrera 96 Carrera 96 Carrera 96 Carrera 95A Carrera 96 ,2/09/2024 5:25:08 p.m.,3/09/2024 5:20:08 a.m.,11h:55m:00s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,parq. Valle del Lili,#48-53 48A-26 #48-53 48 Carrera 96 Carrera 96 Carrera 96 Carrera 95A Carrera 96 ,2/09/2024 5:25:08 p.m.,3/09/2024 5:20:08 a.m.,11h:55m:00s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",3/09/2024 5:57:35 a.m.,3/09/2024 5:59:35 a.m.,00h:02m:00s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,3/09/2024 6:02:38 a.m.,3/09/2024 8:41:29 a.m.,02h:38m:51s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Crucero Candelaria Caloto,153959 Candelaria-Puerto Tejada Florida ,3/09/2024 9:33:01 a.m.,3/09/2024 9:35:02 a.m.,00h:02m:01s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Crucero Candelaria Caloto,153959 Candelaria-Puerto Tejada Florida ,3/09/2024 11:45:41 a.m.,3/09/2024 11:47:57 a.m.,00h:02m:16s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Papeles del Cauca PDC,Unnamed Road ,3/09/2024 12:31:40 p.m.,3/09/2024 3:37:00 p.m.,03h:05m:20s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Punto de Prueba 2,Vía Cali - Puerto Tejada ,3/09/2024 12:31:40 p.m.,3/09/2024 1:33:31 p.m.,01h:01m:51s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Punto de Prueba 2,Vía Cali - Puerto Tejada ,3/09/2024 3:35:33 p.m.,3/09/2024 3:37:00 p.m.,00h:01m:27s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,parq. Valle del Lili,#48-53 48A-26 #48-53 48 Carrera 96 Carrera 96 Carrera 96 Carrera 95A Carrera 96 ,3/09/2024 3:57:39 p.m.,4/09/2024 5:18:16 a.m.,13h:20m:37s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,parq. Valle del Lili,#48-53 48A-26 #48-53 48 Carrera 96 Carrera 96 Carrera 96 Carrera 95A Carrera 96 ,3/09/2024 3:57:39 p.m.,4/09/2024 5:18:16 a.m.,13h:20m:37s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,parq. Valle del Lili,#48-53 48A-26 #48-53 48 Carrera 96 Carrera 96 Carrera 96 Carrera 95A Carrera 96 ,3/09/2024 4:01:48 p.m.,3/09/2024 3:54:45 p.m.,0-1h:52m:57s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,parq. Valle del Lili,#48-53 48A-26 #48-53 48 Carrera 96 Carrera 96 Carrera 96 Carrera 95A Carrera 96 ,3/09/2024 4:01:48 p.m.,3/09/2024 3:54:45 p.m.,0-1h:52m:57s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,La Maravilla,1-99 Carrera 7 ,4/09/2024 5:42:32 a.m.,4/09/2024 5:44:32 a.m.,00h:02m:00s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",4/09/2024 5:55:24 a.m.,4/09/2024 5:55:01 a.m.,0-1h:59m:37s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,parqueadero El  cortijo,34304 34304 13258 13174-13300 Carrera 34 Carrera 34 Calle 13a Calle 13a ,4/09/2024 5:57:24 a.m.,4/09/2024 5:59:50 a.m.,00h:02m:26s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Parmalat Colombia LTDA,342-34100 Calle 13 ,4/09/2024 5:59:50 a.m.,4/09/2024 6:01:55 a.m.,00h:02m:05s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Alpopular Bodegas,101-10113 Carrera 21 ,4/09/2024 6:10:21 a.m.,4/09/2024 6:12:24 a.m.,00h:02m:03s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Alpopular Bodegas,101-10113 Carrera 21 ,4/09/2024 6:52:34 a.m.,4/09/2024 6:52:51 a.m.,00h:00m:17s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Reenvases,122-12100 Carrera 34,4/09/2024 7:04:59 a.m.,4/09/2024 7:24:57 a.m.,00h:19m:58s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,4/09/2024 7:24:57 a.m.,4/09/2024 2:19:19 p.m.,06h:54m:22s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Parmalat Colombia LTDA,342-34100 Calle 13 ,4/09/2024 2:19:19 p.m.,4/09/2024 2:22:23 p.m.,00h:03m:04s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Reenvases,122-12100 Carrera 34,4/09/2024 2:22:23 p.m.,4/09/2024 2:39:04 p.m.,00h:16m:41s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Parmalat Colombia LTDA,342-34100 Calle 13 ,4/09/2024 2:34:09 p.m.,4/09/2024 2:39:04 p.m.,00h:04m:55s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,PRODUCTOS DIFFER,12541 12480-12584 Carrera 34 Carrera 34 ,4/09/2024 2:34:09 p.m.,4/09/2024 2:39:04 p.m.,00h:04m:55s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,PRODUCTOS DIFFER S.A.S.,12363-12583 Carrera 34 ,4/09/2024 2:34:09 p.m.,4/09/2024 2:39:04 p.m.,00h:04m:55s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,4/09/2024 2:39:04 p.m.,4/09/2024 3:09:56 p.m.,00h:30m:52s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Cosmeticos Janny S.A.S.,1-99 Autooriental ,4/09/2024 3:25:32 p.m.,4/09/2024 3:26:22 p.m.,00h:00m:50s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,parq. Valle del Lili,#48-53 48A-26 #48-53 48 Carrera 96 Carrera 96 Carrera 96 Carrera 95A Carrera 96 ,4/09/2024 3:56:45 p.m.,5/09/2024 9:54:05 a.m.,17h:57m:20s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,parq. Valle del Lili,#48-53 48A-26 #48-53 48 Carrera 96 Carrera 96 Carrera 96 Carrera 95A Carrera 96 ,4/09/2024 3:56:45 p.m.,5/09/2024 9:54:05 a.m.,17h:57m:20s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,parq. El Caney,#48-53 84 #48a-45 84 Carrera 96 Carrera 95A Carrera 96 Carrera 95A Carrera 96 ,5/09/2024 9:51:28 a.m.,5/09/2024 9:54:05 a.m.,00h:02m:37s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",5/09/2024 10:36:47 a.m.,5/09/2024 10:38:56 a.m.,00h:02m:09s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,5/09/2024 10:42:02 a.m.,6/09/2024 7:57:25 a.m.,21h:15m:23s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Velasquez Rodas Fabio Velquimicos ,342-34100 Carrera 4C ,6/09/2024 8:30:08 a.m.,6/09/2024 8:30:59 a.m.,00h:00m:51s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Alexander Chacon,342-34100 Carrera 5A ,6/09/2024 8:30:08 a.m.,6/09/2024 8:31:39 a.m.,00h:01m:31s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,taller Keko,##31-53 3140 3168 31a85-31a1 Carrera 6a Carrera 6a Carrera 6a Carrera 6a ,6/09/2024 8:32:21 a.m.,6/09/2024 8:38:28 a.m.,00h:06m:07s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Lometal,311-3199 Avenida 6A ,6/09/2024 9:05:36 a.m.,6/09/2024 9:06:23 a.m.,00h:00m:47s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,taller Keko,##31-53 3140 3168 31a85-31a1 Carrera 6a Carrera 6a Carrera 6a Carrera 6a ,6/09/2024 9:05:36 a.m.,6/09/2024 9:06:23 a.m.,00h:00m:47s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Alquin Ltda,1-29 Calle 36 ,6/09/2024 11:50:08 a.m.,6/09/2024 11:52:46 a.m.,00h:02m:38s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",6/09/2024 1:30:17 p.m.,6/09/2024 1:32:17 p.m.,00h:02m:00s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Reenvases,122-12100 Carrera 34,6/09/2024 1:33:58 p.m.,6/09/2024 1:45:30 p.m.,00h:11m:32s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,PRODUCTOS DIFFER S.A.S.,12363-12583 Carrera 34 ,6/09/2024 1:42:45 p.m.,6/09/2024 1:42:36 p.m.,0-1h:59m:51s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Industrias Lember                                 ,32149 Calle 13,6/09/2024 1:45:30 p.m.,6/09/2024 2:23:07 p.m.,00h:37m:37s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,6/09/2024 2:23:07 p.m.,6/09/2024 3:22:47 p.m.,00h:59m:40s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,6/09/2024 3:22:43 p.m.,6/09/2024 3:56:00 p.m.,00h:33m:17s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Alquin Ltda,1-29 Calle 36 ,6/09/2024 5:07:09 p.m.,6/09/2024 5:08:48 p.m.,00h:01m:39s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Alquin Ltda,1-29 Calle 36 ,6/09/2024 5:12:46 p.m.,6/09/2024 5:23:18 p.m.,00h:10m:32s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,parq. Valle del Lili,#48-53 48A-26 #48-53 48 Carrera 96 Carrera 96 Carrera 96 Carrera 95A Carrera 96 ,6/09/2024 6:59:00 p.m.,7/09/2024 7:15:33 a.m.,12h:16m:33s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,parq. Valle del Lili,#48-53 48A-26 #48-53 48 Carrera 96 Carrera 96 Carrera 96 Carrera 95A Carrera 96 ,6/09/2024 6:59:00 p.m.,7/09/2024 7:15:33 a.m.,12h:16m:33s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Penagos Luna Diego,8A2-8A100 Calle 33A ,7/09/2024 8:46:56 a.m.,7/09/2024 8:49:04 a.m.,00h:02m:08s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Velasquez Rodas Fabio Velquimicos ,342-34100 Carrera 4C ,7/09/2024 8:51:04 a.m.,7/09/2024 8:53:05 a.m.,00h:02m:01s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Alpopular Bodegas,101-10113 Carrera 21 ,7/09/2024 9:16:44 a.m.,7/09/2024 9:19:25 a.m.,00h:02m:41s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,7/09/2024 10:06:14 a.m.,7/09/2024 12:33:57 p.m.,02h:27m:43s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Parq los Paisas 1,6885 Carrera 2e,7/09/2024 12:53:27 p.m.,7/09/2024 12:54:17 p.m.,00h:00m:50s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Alquin Ltda,1-29 Calle 36 ,7/09/2024 1:13:47 p.m.,7/09/2024 1:14:25 p.m.,00h:00m:38s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Cosmeticos Janny S.A.S.,1-99 Autooriental ,9/09/2024 12:38:11 a.m.,9/09/2024 12:40:11 a.m.,00h:02m:00s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,glorieta Buga,Conector Panorama ,9/09/2024 1:46:15 a.m.,9/09/2024 1:47:03 a.m.,00h:00m:48s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Peaje Betania,"Av 25s, Tulua, Valle Cauca",9/09/2024 2:06:28 a.m.,9/09/2024 2:08:33 a.m.,00h:02m:05s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Peaje La Uribe al Norte,Tulua - Cartago,9/09/2024 2:45:07 a.m.,9/09/2024 2:47:11 a.m.,00h:02m:04s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Inversiones Maya,2-94 US29 ,9/09/2024 4:22:47 a.m.,9/09/2024 4:24:44 a.m.,00h:01m:57s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Stephan Quimica,1-6 I-50 ,9/09/2024 5:56:11 a.m.,9/09/2024 5:59:01 a.m.,00h:02m:50s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Stephan Quimica,1-6 I-50 ,9/09/2024 8:13:05 a.m.,9/09/2024 8:36:33 a.m.,00h:23m:28s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Ind Basica Caldas La Manuela,,9/09/2024 8:13:05 a.m.,9/09/2024 8:36:33 a.m.,00h:23m:28s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,EDS La Manuela hotel,5 I-50 ,9/09/2024 8:49:28 a.m.,9/09/2024 9:22:15 a.m.,00h:32m:47s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Parq La Manuela,344 Calle 50,9/09/2024 10:18:32 a.m.,9/09/2024 10:20:58 a.m.,00h:02m:26s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Parq La Manuela,344 Calle 50,9/09/2024 10:30:22 a.m.,9/09/2024 10:32:35 a.m.,00h:02m:13s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,lavadero Bosconia,"Av 50 Panamericana-44, Manizales, Caldas",9/09/2024 10:36:57 a.m.,9/09/2024 10:37:09 a.m.,00h:00m:12s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,FLEXCOL Giraldo R Julia C,7318-73100 Del Río ,9/09/2024 11:33:25 a.m.,9/09/2024 12:26:58 p.m.,00h:53m:33s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,FLEXCOL Giraldo R Julia C,7318-73100 Del Río ,9/09/2024 12:27:43 p.m.,9/09/2024 12:29:48 p.m.,00h:02m:05s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Parqueadero La Variante de Chinchiná,Pereira-Manizales ,9/09/2024 1:25:00 p.m.,9/09/2024 1:25:16 p.m.,00h:00m:16s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Parqueadero La Variante de Chinchiná,Pereira-Manizales ,9/09/2024 1:25:00 p.m.,9/09/2024 1:25:16 p.m.,00h:00m:16s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Resiplas de Colombia,Variante Turín-La Popa ,9/09/2024 2:15:40 p.m.,9/09/2024 2:19:38 p.m.,00h:03m:58s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Resiplas de Colombia,Variante Turín-La Popa ,9/09/2024 2:15:40 p.m.,9/09/2024 2:19:38 p.m.,00h:03m:58s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Peaje Cerritos 2,Cerritos-Cartago ,9/09/2024 2:48:43 p.m.,9/09/2024 2:49:43 p.m.,00h:01m:00s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Peaje La Uribe al Sur,Uribe-Bugalagrande,9/09/2024 5:11:51 p.m.,9/09/2024 5:13:53 p.m.,00h:02m:02s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Peaje Betania,"Av 25s, Tulua, Valle Cauca",9/09/2024 5:48:41 p.m.,9/09/2024 5:50:43 p.m.,00h:02m:02s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,BASCULA  EL CERRITO,Ginebra-Guacarí ,9/09/2024 6:30:38 p.m.,9/09/2024 6:31:34 p.m.,00h:00m:56s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Anillo V Coronado,Rozo-Palmira ,9/09/2024 7:01:59 p.m.,9/09/2024 7:04:31 p.m.,00h:02m:32s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,parq. Valle del Lili,#48-53 48A-26 #48-53 48 Carrera 96 Carrera 96 Carrera 96 Carrera 95A Carrera 96 ,9/09/2024 8:23:36 p.m.,10/09/2024 5:25:34 a.m.,09h:01m:58s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,parq. Valle del Lili,#48-53 48A-26 #48-53 48 Carrera 96 Carrera 96 Carrera 96 Carrera 95A Carrera 96 ,9/09/2024 8:23:36 p.m.,10/09/2024 5:25:34 a.m.,09h:01m:58s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Taller electrico Comega,"Kr11b 26-91, Cali, Valle Cauca",10/09/2024 5:45:08 a.m.,10/09/2024 5:47:08 a.m.,00h:02m:00s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,La Maravilla,1-99 Carrera 7 ,10/09/2024 5:47:08 a.m.,10/09/2024 5:49:16 a.m.,00h:02m:08s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",10/09/2024 6:00:23 a.m.,10/09/2024 6:02:23 a.m.,00h:02m:00s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Parmalat Colombia LTDA,342-34100 Calle 13 ,10/09/2024 6:06:01 a.m.,10/09/2024 6:07:40 a.m.,00h:01m:39s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Reenvases,122-12100 Carrera 34,10/09/2024 6:07:40 a.m.,10/09/2024 6:46:00 a.m.,00h:38m:20s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,PRODUCTOS DIFFER S.A.S.,12363-12583 Carrera 34 ,10/09/2024 6:18:29 a.m.,10/09/2024 6:46:00 a.m.,00h:27m:31s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Parmalat Colombia LTDA,342-34100 Calle 13 ,10/09/2024 6:43:33 a.m.,10/09/2024 6:46:00 a.m.,00h:02m:27s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Industrias Lember                                 ,32149 Calle 13,10/09/2024 6:46:00 a.m.,10/09/2024 7:38:04 a.m.,00h:52m:04s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,10/09/2024 7:38:04 a.m.,10/09/2024 9:47:40 a.m.,02h:09m:36s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,ESSENSALE,62-6100 Calle 41 ,10/09/2024 10:11:33 a.m.,10/09/2024 11:18:12 a.m.,01h:06m:39s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Enlace Quimico,"Cl41 6-62, Cali, Valle Cauca, Colombia",10/09/2024 10:11:33 a.m.,10/09/2024 11:18:12 a.m.,01h:06m:39s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Velasquez Rodas Fabio Velquimicos ,342-34100 Carrera 4C ,10/09/2024 11:20:33 a.m.,10/09/2024 11:20:53 a.m.,00h:00m:20s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Alexander Chacon,342-34100 Carrera 5A ,10/09/2024 11:20:33 a.m.,10/09/2024 11:23:11 a.m.,00h:02m:38s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,PROCESOS Y SERVICIOS S.A.S.,3433-3479 Carrera 5 ,10/09/2024 11:20:33 a.m.,10/09/2024 11:20:53 a.m.,00h:00m:20s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480, PRODUCTOS RINCON,2298 Carrera 4,10/09/2024 11:29:35 a.m.,25/09/2024 12:31:50 p.m.,361h:02m:15s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Ocampo A Reinel,41-499 Calle 21 ,10/09/2024 11:45:05 a.m.,10/09/2024 11:47:39 a.m.,00h:02m:34s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Velasquez Rodas Fabio Velquimicos ,342-34100 Carrera 4C ,10/09/2024 11:50:35 a.m.,10/09/2024 11:52:33 a.m.,00h:01m:58s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",10/09/2024 2:33:27 p.m.,10/09/2024 2:35:26 p.m.,00h:01m:59s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Reenvases,122-12100 Carrera 34,10/09/2024 2:37:05 p.m.,10/09/2024 2:59:03 p.m.,00h:21m:58s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,PRODUCTOS DIFFER S.A.S.,12363-12583 Carrera 34 ,10/09/2024 2:56:35 p.m.,10/09/2024 2:59:03 p.m.,00h:02m:28s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Industrias Lember                                 ,32149 Calle 13,10/09/2024 2:59:03 p.m.,10/09/2024 3:26:18 p.m.,00h:27m:15s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,10/09/2024 3:26:18 p.m.,10/09/2024 4:26:10 p.m.,00h:59m:52s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Cosmeticos Janny S.A.S.,1-99 Autooriental ,10/09/2024 4:41:15 p.m.,10/09/2024 4:42:05 p.m.,00h:00m:50s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Papeles del Cauca PDC,Unnamed Road ,10/09/2024 5:27:26 p.m.,10/09/2024 6:30:52 p.m.,01h:03m:26s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Punto de Prueba 2,Vía Cali - Puerto Tejada ,10/09/2024 5:27:26 p.m.,10/09/2024 5:35:02 p.m.,00h:07m:36s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Punto de Prueba 2,Vía Cali - Puerto Tejada ,10/09/2024 6:23:47 p.m.,10/09/2024 6:30:52 p.m.,00h:07m:05s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,parq. Valle del Lili,#48-53 48A-26 #48-53 48 Carrera 96 Carrera 96 Carrera 96 Carrera 95A Carrera 96 ,10/09/2024 6:52:50 p.m.,11/09/2024 5:26:30 a.m.,10h:33m:40s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,parq. Valle del Lili,#48-53 48A-26 #48-53 48 Carrera 96 Carrera 96 Carrera 96 Carrera 95A Carrera 96 ,10/09/2024 6:52:50 p.m.,11/09/2024 5:26:30 a.m.,10h:33m:40s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",11/09/2024 6:07:51 a.m.,11/09/2024 6:09:50 a.m.,00h:01m:59s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,11/09/2024 6:13:22 a.m.,11/09/2024 10:16:18 a.m.,04h:02m:56s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,BSN MEDICAL LTDA,352-35100 Calle 15 ,11/09/2024 10:19:06 a.m.,11/09/2024 10:21:07 a.m.,00h:02m:01s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,PREMEZCLAS S.A.,Carrera 35b ,11/09/2024 10:19:06 a.m.,11/09/2024 10:21:07 a.m.,00h:02m:01s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Empaques Flexibles SA,27A15-27A63 Calle 15 ,11/09/2024 10:25:42 a.m.,11/09/2024 10:49:59 a.m.,00h:24m:17s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Ecotechs,"Kr27b 13-69, Yumbo, Valle Cauca",11/09/2024 10:49:59 a.m.,11/09/2024 12:26:09 p.m.,01h:36m:10s,1296h:12m:43s
Brenntag INH Cali,Unit: KUM480,Clarenst,Zona Industrial Arroyohondo ,11/09/2024 10:49:59 a.m.,11/09/2024 12:26:09 p.m.,01h:36m:10s,1296h:12m:43s
